# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-19 11:27:50 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05594000 SHOAL CREEK NEAR BREESE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05594000
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	05594000	2008-07-06	283	A
USGS	05594000	2008-07-07	174	A
USGS	05594000	2008-07-08	138	A
USGS	05594000	2008-07-09	187	A
USGS	05594000	2008-07-10	720	A
USGS	05594000	2008-07-11	1400	A
USGS	05594000	2008-07-12	1090	A
USGS	05594000	2008-07-13	2300	A
USGS	05594000	2008-07-14	2370	A
USGS	05594000	2008-07-15	1390	A
USGS	05594000	2008-07-16	656	A
USGS	05594000	2008-07-17	363	A
USGS	05594000	2008-07-18	254	A
USGS	05594000	2008-07-19	191	A
USGS	05594000	2008-07-20	155	A
USGS	05594000	2008-07-21	132	A
USGS	05594000	2008-07-22	116	A
USGS	05594000	2008-07-23	102	A
USGS	05594000	2008-07-24	112	A
USGS	05594000	2008-07-25	104	A
USGS	05594000	2008-07-26	96	A
USGS	05594000	2008-07-27	84	A
USGS	05594000	2008-07-28	93	A
USGS	05594000	2008-07-29	92	A
USGS	05594000	2008-07-30	257	A
USGS	05594000	2008-07-31	1790	A
USGS	05594000	2008-08-01	2640	A
USGS	05594000	2008-08-02	1960	A
USGS	05594000	2008-08-03	793	A
USGS	05594000	2008-08-04	371	A
USGS	05594000	2008-08-05	245	A
USGS	05594000	2008-08-06	848	A
USGS	05594000	2008-08-07	1480	A
USGS	05594000	2008-08-08	1040	A
USGS	05594000	2008-08-09	435	A
USGS	05594000	2008-08-10	268	A
USGS	05594000	2008-08-11	189	A
USGS	05594000	2008-08-12	154	A
USGS	05594000	2008-08-13	133	A
USGS	05594000	2008-08-14	119	A
USGS	05594000	2008-08-15	129	A
USGS	05594000	2008-08-16	104	A
USGS	05594000	2008-08-17	86	A
USGS	05594000	2008-08-18	79	A
USGS	05594000	2008-08-19	72	A
USGS	05594000	2008-08-20	65	A
USGS	05594000	2008-08-21	63	A
USGS	05594000	2008-08-22	69	A
USGS	05594000	2008-08-23	92	A
USGS	05594000	2008-08-24	101	A
USGS	05594000	2008-08-25	82	A
USGS	05594000	2008-08-26	66	A
USGS	05594000	2008-08-27	56	A
USGS	05594000	2008-08-28	53	A
USGS	05594000	2008-08-29	50	A
USGS	05594000	2008-08-30	47	A
USGS	05594000	2008-08-31	46	A
USGS	05594000	2008-09-01	51	A
USGS	05594000	2008-09-02	63	A
USGS	05594000	2008-09-03	74	A
USGS	05594000	2008-09-04	282	A
USGS	05594000	2008-09-05	663	A
USGS	05594000	2008-09-06	991	A
USGS	05594000	2008-09-07	470	A
USGS	05594000	2008-09-08	217	A
USGS	05594000	2008-09-09	278	A
USGS	05594000	2008-09-10	280	A
USGS	05594000	2008-09-11	209	A
USGS	05594000	2008-09-12	166	A
USGS	05594000	2008-09-13	1100	A
USGS	05594000	2008-09-14	2020	A
USGS	05594000	2008-09-15	2880	A
USGS	05594000	2008-09-16	3090	A
USGS	05594000	2008-09-17	3570	A
USGS	05594000	2008-09-18	4930	A
USGS	05594000	2008-09-19	10100	A
USGS	05594000	2008-09-20	10500	A
USGS	05594000	2008-09-21	7560	A
USGS	05594000	2008-09-22	4130	A
USGS	05594000	2008-09-23	1970	A
USGS	05594000	2008-09-24	915	A
USGS	05594000	2008-09-25	473	A
USGS	05594000	2008-09-26	299	A
USGS	05594000	2008-09-27	207	A
USGS	05594000	2008-09-28	165	A
USGS	05594000	2008-09-29	150	A
USGS	05594000	2008-09-30	135	A
USGS	05594000	2008-10-01	126	A
USGS	05594000	2008-10-02	129	A
USGS	05594000	2008-10-03	123	A
USGS	05594000	2008-10-04	110	A
USGS	05594000	2008-10-05	98	A
USGS	05594000	2008-10-06	90	A
USGS	05594000	2008-10-07	88	A
USGS	05594000	2008-10-08	87	A
USGS	05594000	2008-10-09	82	A
USGS	05594000	2008-10-10	82	A
USGS	05594000	2008-10-11	102	A
USGS	05594000	2008-10-12	91	A
USGS	05594000	2008-10-13	83	A
USGS	05594000	2008-10-14	77	A
USGS	05594000	2008-10-15	77	A
USGS	05594000	2008-10-16	75	A
USGS	05594000	2008-10-17	74	A
USGS	05594000	2008-10-18	76	A
USGS	05594000	2008-10-19	85	A
USGS	05594000	2008-10-20	78	A
USGS	05594000	2008-10-21	72	A
USGS	05594000	2008-10-22	66	A
USGS	05594000	2008-10-23	68	A
USGS	05594000	2008-10-24	104	A
USGS	05594000	2008-10-25	124	A
USGS	05594000	2008-10-26	148	A
USGS	05594000	2008-10-27	167	A
USGS	05594000	2008-10-28	138	A
USGS	05594000	2008-10-29	116	A
USGS	05594000	2008-10-30	102	A
USGS	05594000	2008-10-31	90	A
USGS	05594000	2008-11-01	82	A
USGS	05594000	2008-11-02	76	A
USGS	05594000	2008-11-03	72	A
USGS	05594000	2008-11-04	68	A
USGS	05594000	2008-11-05	66	A
USGS	05594000	2008-11-06	66	A
USGS	05594000	2008-11-07	66	A
USGS	05594000	2008-11-08	66	A
USGS	05594000	2008-11-09	66	A
USGS	05594000	2008-11-10	64	A
USGS	05594000	2008-11-11	67	A
USGS	05594000	2008-11-12	69	A
USGS	05594000	2008-11-13	71	A
USGS	05594000	2008-11-14	75	A
USGS	05594000	2008-11-15	132	A
USGS	05594000	2008-11-16	123	A
USGS	05594000	2008-11-17	128	A
USGS	05594000	2008-11-18	175	A
USGS	05594000	2008-11-19	150	A
USGS	05594000	2008-11-20	127	A
USGS	05594000	2008-11-21	112	A
USGS	05594000	2008-11-22	102	A
USGS	05594000	2008-11-23	97	A
USGS	05594000	2008-11-24	96	A
USGS	05594000	2008-11-25	90	A
USGS	05594000	2008-11-26	87	A
USGS	05594000	2008-11-27	88	A
USGS	05594000	2008-11-28	88	A
USGS	05594000	2008-11-29	85	A
USGS	05594000	2008-11-30	85	A
USGS	05594000	2008-12-01	85	A
USGS	05594000	2008-12-02	85	A
USGS	05594000	2008-12-03	88	A
USGS	05594000	2008-12-04	94	A
USGS	05594000	2008-12-05	93	A
USGS	05594000	2008-12-06	85	A
USGS	05594000	2008-12-07	78	A
USGS	05594000	2008-12-08	77	A
USGS	05594000	2008-12-09	84	A
USGS	05594000	2008-12-10	92	A
USGS	05594000	2008-12-11	102	A
USGS	05594000	2008-12-12	111	A
USGS	05594000	2008-12-13	122	A
USGS	05594000	2008-12-14	113	A
USGS	05594000	2008-12-15	108	A
USGS	05594000	2008-12-16	105	A
USGS	05594000	2008-12-17	98	A
USGS	05594000	2008-12-18	99	A
USGS	05594000	2008-12-19	253	A
USGS	05594000	2008-12-20	827	A
USGS	05594000	2008-12-21	1300	A
USGS	05594000	2008-12-22	941	A
USGS	05594000	2008-12-23	553	A
USGS	05594000	2008-12-24	1130	A
USGS	05594000	2008-12-25	2520	A
USGS	05594000	2008-12-26	2870	A
USGS	05594000	2008-12-27	3210	A
USGS	05594000	2008-12-28	3880	A
USGS	05594000	2008-12-29	4410	A
USGS	05594000	2008-12-30	6540	A
USGS	05594000	2008-12-31	9700	A
USGS	05594000	2009-01-01	9080	A
USGS	05594000	2009-01-02	5990	A
USGS	05594000	2009-01-03	2570	A
USGS	05594000	2009-01-04	1290	A
USGS	05594000	2009-01-05	827	A
USGS	05594000	2009-01-06	629	A
USGS	05594000	2009-01-07	492	A
USGS	05594000	2009-01-08	410	A
USGS	05594000	2009-01-09	357	A
USGS	05594000	2009-01-10	318	A
USGS	05594000	2009-01-11	273	A
USGS	05594000	2009-01-12	257	A
USGS	05594000	2009-01-13	229	A
USGS	05594000	2009-01-14	202	A
USGS	05594000	2009-01-15	166	A
USGS	05594000	2009-01-16	143	A
USGS	05594000	2009-01-17	134	A:e
USGS	05594000	2009-01-18	125	A:e
USGS	05594000	2009-01-19	121	A:e
USGS	05594000	2009-01-20	116	A:e
USGS	05594000	2009-01-21	112	A:e
USGS	05594000	2009-01-22	108	A:e
USGS	05594000	2009-01-23	104	A:e
USGS	05594000	2009-01-24	100	A:e
USGS	05594000	2009-01-25	97	A:e
USGS	05594000	2009-01-26	94	A:e
USGS	05594000	2009-01-27	91	A:e
USGS	05594000	2009-01-28	90	A:e
USGS	05594000	2009-01-29	89	A:e
USGS	05594000	2009-01-30	87	A:e
USGS	05594000	2009-01-31	85	A:e
USGS	05594000	2009-02-01	84	A:e
USGS	05594000	2009-02-02	82	A:e
USGS	05594000	2009-02-03	81	A:e
USGS	05594000	2009-02-04	80	A:e
USGS	05594000	2009-02-05	92	A:e
USGS	05594000	2009-02-06	111	A:e
USGS	05594000	2009-02-07	259	A
USGS	05594000	2009-02-08	371	A
USGS	05594000	2009-02-09	602	A
USGS	05594000	2009-02-10	561	A
USGS	05594000	2009-02-11	1910	A
USGS	05594000	2009-02-12	3090	A
USGS	05594000	2009-02-13	4760	A
USGS	05594000	2009-02-14	9440	A
USGS	05594000	2009-02-15	9990	A
USGS	05594000	2009-02-16	7030	A
USGS	05594000	2009-02-17	3270	A
USGS	05594000	2009-02-18	1520	A
USGS	05594000	2009-02-19	913	A
USGS	05594000	2009-02-20	687	A
USGS	05594000	2009-02-21	516	A
USGS	05594000	2009-02-22	400	A
USGS	05594000	2009-02-23	339	A
USGS	05594000	2009-02-24	291	A
USGS	05594000	2009-02-25	263	A
USGS	05594000	2009-02-26	242	A
USGS	05594000	2009-02-27	288	A
USGS	05594000	2009-02-28	556	A
USGS	05594000	2009-03-01	551	A
USGS	05594000	2009-03-02	407	A
USGS	05594000	2009-03-03	305	A
USGS	05594000	2009-03-04	244	A
USGS	05594000	2009-03-05	217	A
USGS	05594000	2009-03-06	208	A
USGS	05594000	2009-03-07	205	A
USGS	05594000	2009-03-08	201	A
USGS	05594000	2009-03-09	195	A
USGS	05594000	2009-03-10	183	A
USGS	05594000	2009-03-11	194	A
USGS	05594000	2009-03-12	253	A
USGS	05594000	2009-03-13	347	A
USGS	05594000	2009-03-14	274	A
USGS	05594000	2009-03-15	229	A
USGS	05594000	2009-03-16	202	A
USGS	05594000	2009-03-17	185	A
USGS	05594000	2009-03-18	175	A
USGS	05594000	2009-03-19	176	A
USGS	05594000	2009-03-20	174	A
USGS	05594000	2009-03-21	185	A
USGS	05594000	2009-03-22	167	A
USGS	05594000	2009-03-23	156	A
USGS	05594000	2009-03-24	152	A
USGS	05594000	2009-03-25	194	A
USGS	05594000	2009-03-26	268	A
USGS	05594000	2009-03-27	318	A
USGS	05594000	2009-03-28	282	A
USGS	05594000	2009-03-29	640	A
USGS	05594000	2009-03-30	2040	A
USGS	05594000	2009-03-31	2280	A
USGS	05594000	2009-04-01	1650	A
USGS	05594000	2009-04-02	1310	A
USGS	05594000	2009-04-03	1390	A
USGS	05594000	2009-04-04	1870	A
USGS	05594000	2009-04-05	1720	A
USGS	05594000	2009-04-06	1110	A
USGS	05594000	2009-04-07	930	A
USGS	05594000	2009-04-08	737	A
USGS	05594000	2009-04-09	608	A
USGS	05594000	2009-04-10	2240	A
USGS	05594000	2009-04-11	3070	A
USGS	05594000	2009-04-12	3680	A
USGS	05594000	2009-04-13	4410	A
USGS	05594000	2009-04-14	4170	A
USGS	05594000	2009-04-15	3180	A
USGS	05594000	2009-04-16	2010	A
USGS	05594000	2009-04-17	1170	A
USGS	05594000	2009-04-18	795	A
USGS	05594000	2009-04-19	701	A
USGS	05594000	2009-04-20	1110	A
USGS	05594000	2009-04-21	2180	A
USGS	05594000	2009-04-22	2100	A
USGS	05594000	2009-04-23	1260	A
USGS	05594000	2009-04-24	817	A
USGS	05594000	2009-04-25	606	A
USGS	05594000	2009-04-26	484	A
USGS	05594000	2009-04-27	415	A
USGS	05594000	2009-04-28	1280	A
USGS	05594000	2009-04-29	2310	A
USGS	05594000	2009-04-30	2640	A
USGS	05594000	2009-05-01	2970	A
USGS	05594000	2009-05-02	3240	A
USGS	05594000	2009-05-03	3380	A
USGS	05594000	2009-05-04	2630	A
USGS	05594000	2009-05-05	1320	A
USGS	05594000	2009-05-06	827	A
USGS	05594000	2009-05-07	603	A
USGS	05594000	2009-05-08	1450	A
USGS	05594000	2009-05-09	2180	A
USGS	05594000	2009-05-10	1610	A
USGS	05594000	2009-05-11	862	A
USGS	05594000	2009-05-12	533	A
USGS	05594000	2009-05-13	410	A
USGS	05594000	2009-05-14	706	A
USGS	05594000	2009-05-15	1550	A
USGS	05594000	2009-05-16	2510	A
USGS	05594000	2009-05-17	2590	A
USGS	05594000	2009-05-18	2420	A
USGS	05594000	2009-05-19	1460	A
USGS	05594000	2009-05-20	858	A
USGS	05594000	2009-05-21	579	A
USGS	05594000	2009-05-22	422	A
USGS	05594000	2009-05-23	337	A
USGS	05594000	2009-05-24	284	A
USGS	05594000	2009-05-25	271	A
USGS	05594000	2009-05-26	639	A
USGS	05594000	2009-05-27	2190	A
USGS	05594000	2009-05-28	2910	A
USGS	05594000	2009-05-29	3060	A
USGS	05594000	2009-05-30	2750	A
USGS	05594000	2009-05-31	1420	A
USGS	05594000	2009-06-01	798	A
USGS	05594000	2009-06-02	545	A
USGS	05594000	2009-06-03	428	A
USGS	05594000	2009-06-04	328	A
USGS	05594000	2009-06-05	273	A
USGS	05594000	2009-06-06	223	A
USGS	05594000	2009-06-07	185	A
USGS	05594000	2009-06-08	179	A
USGS	05594000	2009-06-09	169	A
USGS	05594000	2009-06-10	173	A
USGS	05594000	2009-06-11	235	A
USGS	05594000	2009-06-12	530	A
USGS	05594000	2009-06-13	1820	A
USGS	05594000	2009-06-14	1340	A
USGS	05594000	2009-06-15	791	A
USGS	05594000	2009-06-16	1390	A
USGS	05594000	2009-06-17	1820	A
USGS	05594000	2009-06-18	2140	A
USGS	05594000	2009-06-19	1270	A
USGS	05594000	2009-06-20	878	A
USGS	05594000	2009-06-21	1840	A
USGS	05594000	2009-06-22	2230	A
USGS	05594000	2009-06-23	1620	A
USGS	05594000	2009-06-24	854	A
USGS	05594000	2009-06-25	711	A
USGS	05594000	2009-06-26	901	A
USGS	05594000	2009-06-27	483	A
USGS	05594000	2009-06-28	307	A
USGS	05594000	2009-06-29	268	A
USGS	05594000	2009-06-30	323	A
USGS	05594000	2009-07-01	202	A
USGS	05594000	2009-07-02	150	A
USGS	05594000	2009-07-03	126	A
USGS	05594000	2009-07-04	178	A
USGS	05594000	2009-07-05	858	A
USGS	05594000	2009-07-06	993	A
USGS	05594000	2009-07-07	515	A
USGS	05594000	2009-07-08	300	A
USGS	05594000	2009-07-09	213	A
USGS	05594000	2009-07-10	164	A
USGS	05594000	2009-07-11	139	A
USGS	05594000	2009-07-12	222	A
USGS	05594000	2009-07-13	1120	A
USGS	05594000	2009-07-14	774	A
USGS	05594000	2009-07-15	472	A
USGS	05594000	2009-07-16	1990	A
USGS	05594000	2009-07-17	2250	A
USGS	05594000	2009-07-18	1910	A
USGS	05594000	2009-07-19	937	A
USGS	05594000	2009-07-20	448	A
USGS	05594000	2009-07-21	287	A
USGS	05594000	2009-07-22	215	A
USGS	05594000	2009-07-23	172	A
USGS	05594000	2009-07-24	148	A
USGS	05594000	2009-07-25	133	A
USGS	05594000	2009-07-26	119	A
USGS	05594000	2009-07-27	112	A
USGS	05594000	2009-07-28	107	A
USGS	05594000	2009-07-29	96	A
USGS	05594000	2009-07-30	87	A
USGS	05594000	2009-07-31	80	A
USGS	05594000	2009-08-01	79	A
USGS	05594000	2009-08-02	75	A
USGS	05594000	2009-08-03	72	A
USGS	05594000	2009-08-04	73	A
USGS	05594000	2009-08-05	69	A
USGS	05594000	2009-08-06	64	A
USGS	05594000	2009-08-07	60	A
USGS	05594000	2009-08-08	58	A
USGS	05594000	2009-08-09	57	A
USGS	05594000	2009-08-10	58	A
USGS	05594000	2009-08-11	49	A
USGS	05594000	2009-08-12	45	A
USGS	05594000	2009-08-13	43	A
USGS	05594000	2009-08-14	41	A
USGS	05594000	2009-08-15	40	A
USGS	05594000	2009-08-16	39	A
USGS	05594000	2009-08-17	44	A
USGS	05594000	2009-08-18	51	A
USGS	05594000	2009-08-19	77	A
USGS	05594000	2009-08-20	144	A
USGS	05594000	2009-08-21	469	A
USGS	05594000	2009-08-22	404	A
USGS	05594000	2009-08-23	199	A
USGS	05594000	2009-08-24	132	A
USGS	05594000	2009-08-25	102	A
USGS	05594000	2009-08-26	82	A
USGS	05594000	2009-08-27	69	A
USGS	05594000	2009-08-28	59	A
USGS	05594000	2009-08-29	53	A
USGS	05594000	2009-08-30	48	A
USGS	05594000	2009-08-31	45	A
USGS	05594000	2009-09-01	42	A
USGS	05594000	2009-09-02	41	A
USGS	05594000	2009-09-03	37	A
USGS	05594000	2009-09-04	36	A
USGS	05594000	2009-09-05	55	A
USGS	05594000	2009-09-06	58	A
USGS	05594000	2009-09-07	44	A
USGS	05594000	2009-09-08	40	A
USGS	05594000	2009-09-09	47	A
USGS	05594000	2009-09-10	44	A
USGS	05594000	2009-09-11	42	A
USGS	05594000	2009-09-12	39	A
USGS	05594000	2009-09-13	35	A
USGS	05594000	2009-09-14	34	A
USGS	05594000	2009-09-15	34	A
USGS	05594000	2009-09-16	33	A
USGS	05594000	2009-09-17	32	A
USGS	05594000	2009-09-18	31	A
USGS	05594000	2009-09-19	31	A
USGS	05594000	2009-09-20	31	A
USGS	05594000	2009-09-21	31	A
USGS	05594000	2009-09-22	31	A
USGS	05594000	2009-09-23	31	A
USGS	05594000	2009-09-24	33	A
USGS	05594000	2009-09-25	38	A
USGS	05594000	2009-09-26	40	A
USGS	05594000	2009-09-27	43	A
USGS	05594000	2009-09-28	46	A
USGS	05594000	2009-09-29	43	A
USGS	05594000	2009-09-30	42	A
USGS	05594000	2009-10-01	39	A
USGS	05594000	2009-10-02	39	A
USGS	05594000	2009-10-03	36	A
USGS	05594000	2009-10-04	36	A
USGS	05594000	2009-10-05	40	A
USGS	05594000	2009-10-06	49	A
USGS	05594000	2009-10-07	53	A
USGS	05594000	2009-10-08	78	A
USGS	05594000	2009-10-09	1150	A
USGS	05594000	2009-10-10	2600	A
USGS	05594000	2009-10-11	2540	A
USGS	05594000	2009-10-12	1240	A
USGS	05594000	2009-10-13	537	A
USGS	05594000	2009-10-14	560	A
USGS	05594000	2009-10-15	1130	A
USGS	05594000	2009-10-16	1160	A
USGS	05594000	2009-10-17	724	A
USGS	05594000	2009-10-18	408	A
USGS	05594000	2009-10-19	269	A
USGS	05594000	2009-10-20	202	A
USGS	05594000	2009-10-21	159	A
USGS	05594000	2009-10-22	148	A
USGS	05594000	2009-10-23	1780	A
USGS	05594000	2009-10-24	2800	A
USGS	05594000	2009-10-25	3130	A
USGS	05594000	2009-10-26	3700	A
USGS	05594000	2009-10-27	4370	A
USGS	05594000	2009-10-28	3900	A
USGS	05594000	2009-10-29	2730	A
USGS	05594000	2009-10-30	3250	A
USGS	05594000	2009-10-31	4170	A
USGS	05594000	2009-11-01	5880	A
USGS	05594000	2009-11-02	11400	A
USGS	05594000	2009-11-03	12100	A
USGS	05594000	2009-11-04	10400	A
USGS	05594000	2009-11-05	7430	A
USGS	05594000	2009-11-06	3310	A
USGS	05594000	2009-11-07	1420	A
USGS	05594000	2009-11-08	779	A
USGS	05594000	2009-11-09	564	A
USGS	05594000	2009-11-10	442	A
USGS	05594000	2009-11-11	366	A
USGS	05594000	2009-11-12	321	A
USGS	05594000	2009-11-13	276	A
USGS	05594000	2009-11-14	238	A
USGS	05594000	2009-11-15	213	A
USGS	05594000	2009-11-16	270	A
USGS	05594000	2009-11-17	2060	A
USGS	05594000	2009-11-18	2950	A
USGS	05594000	2009-11-19	3480	A
USGS	05594000	2009-11-20	4380	A
USGS	05594000	2009-11-21	4820	A
USGS	05594000	2009-11-22	3500	A
USGS	05594000	2009-11-23	1810	A
USGS	05594000	2009-11-24	1070	A
USGS	05594000	2009-11-25	1260	A
USGS	05594000	2009-11-26	1960	A
USGS	05594000	2009-11-27	1480	A
USGS	05594000	2009-11-28	953	A
USGS	05594000	2009-11-29	716	A
USGS	05594000	2009-11-30	584	A
USGS	05594000	2009-12-01	498	A
USGS	05594000	2009-12-02	430	A
USGS	05594000	2009-12-03	459	A
USGS	05594000	2009-12-04	571	A
USGS	05594000	2009-12-05	686	A
USGS	05594000	2009-12-06	505	A
USGS	05594000	2009-12-07	402	A
USGS	05594000	2009-12-08	407	A
USGS	05594000	2009-12-09	1100	A
USGS	05594000	2009-12-10	1850	A
USGS	05594000	2009-12-11	1580	A
USGS	05594000	2009-12-12	895	A
USGS	05594000	2009-12-13	1290	A
USGS	05594000	2009-12-14	2670	A
USGS	05594000	2009-12-15	3120	A
USGS	05594000	2009-12-16	3490	A
USGS	05594000	2009-12-17	2230	A
USGS	05594000	2009-12-18	1090	A
USGS	05594000	2009-12-19	768	A
USGS	05594000	2009-12-20	611	A
USGS	05594000	2009-12-21	511	A
USGS	05594000	2009-12-22	421	A
USGS	05594000	2009-12-23	644	A
USGS	05594000	2009-12-24	2580	A
USGS	05594000	2009-12-25	3860	A
USGS	05594000	2009-12-26	5250	A
USGS	05594000	2009-12-27	9670	A
USGS	05594000	2009-12-28	11000	A
USGS	05594000	2009-12-29	9520	A
USGS	05594000	2009-12-30	6730	A
USGS	05594000	2009-12-31	3150	A
USGS	05594000	2010-01-01	1480	A
USGS	05594000	2010-01-02	855	A
USGS	05594000	2010-01-03	488	A
USGS	05594000	2010-01-04	442	A:e
USGS	05594000	2010-01-05	398	A:e
USGS	05594000	2010-01-06	354	A:e
USGS	05594000	2010-01-07	322	A:e
USGS	05594000	2010-01-08	292	A:e
USGS	05594000	2010-01-09	269	A:e
USGS	05594000	2010-01-10	253	A:e
USGS	05594000	2010-01-11	239	A:e
USGS	05594000	2010-01-12	225	A:e
USGS	05594000	2010-01-13	215	A:e
USGS	05594000	2010-01-14	212	A:e
USGS	05594000	2010-01-15	216	A:e
USGS	05594000	2010-01-16	230	A:e
USGS	05594000	2010-01-17	290	A:e
USGS	05594000	2010-01-18	460	A
USGS	05594000	2010-01-19	602	A
USGS	05594000	2010-01-20	606	A
USGS	05594000	2010-01-21	684	A
USGS	05594000	2010-01-22	1240	A
USGS	05594000	2010-01-23	2050	A
USGS	05594000	2010-01-24	2250	A
USGS	05594000	2010-01-25	2640	A
USGS	05594000	2010-01-26	2900	A
USGS	05594000	2010-01-27	2440	A
USGS	05594000	2010-01-28	1350	A
USGS	05594000	2010-01-29	860	A
USGS	05594000	2010-01-30	598	A
USGS	05594000	2010-01-31	459	A
USGS	05594000	2010-02-01	415	A
USGS	05594000	2010-02-02	374	A
USGS	05594000	2010-02-03	329	A
USGS	05594000	2010-02-04	297	A
USGS	05594000	2010-02-05	378	A
USGS	05594000	2010-02-06	767	A
USGS	05594000	2010-02-07	1020	A
USGS	05594000	2010-02-08	790	A
USGS	05594000	2010-02-09	602	A
USGS	05594000	2010-02-10	484	A
USGS	05594000	2010-02-11	402	A
USGS	05594000	2010-02-12	348	A:e
USGS	05594000	2010-02-13	311	A:e
USGS	05594000	2010-02-14	291	A:e
USGS	05594000	2010-02-15	273	A:e
USGS	05594000	2010-02-16	260	A:e
USGS	05594000	2010-02-17	250	A:e
USGS	05594000	2010-02-18	244	A:e
USGS	05594000	2010-02-19	235	A:e
USGS	05594000	2010-02-20	240	A:e
USGS	05594000	2010-02-21	552	A
USGS	05594000	2010-02-22	2180	A
USGS	05594000	2010-02-23	2860	A
USGS	05594000	2010-02-24	3510	A
USGS	05594000	2010-02-25	4740	A
USGS	05594000	2010-02-26	5140	A
USGS	05594000	2010-02-27	2760	A
USGS	05594000	2010-02-28	1280	A
USGS	05594000	2010-03-01	778	A
USGS	05594000	2010-03-02	591	A
USGS	05594000	2010-03-03	487	A
USGS	05594000	2010-03-04	419	A
USGS	05594000	2010-03-05	371	A
USGS	05594000	2010-03-06	331	A
USGS	05594000	2010-03-07	302	A
USGS	05594000	2010-03-08	287	A
USGS	05594000	2010-03-09	283	A
USGS	05594000	2010-03-10	310	A
USGS	05594000	2010-03-11	486	A
USGS	05594000	2010-03-12	1150	A
USGS	05594000	2010-03-13	1520	A
USGS	05594000	2010-03-14	1620	A
USGS	05594000	2010-03-15	1490	A
USGS	05594000	2010-03-16	1070	A
USGS	05594000	2010-03-17	791	A
USGS	05594000	2010-03-18	625	A
USGS	05594000	2010-03-19	512	A
USGS	05594000	2010-03-20	434	A
USGS	05594000	2010-03-21	379	A
USGS	05594000	2010-03-22	376	A
USGS	05594000	2010-03-23	371	A
USGS	05594000	2010-03-24	323	A
USGS	05594000	2010-03-25	299	A
USGS	05594000	2010-03-26	360	A
USGS	05594000	2010-03-27	378	A
USGS	05594000	2010-03-28	385	A
USGS	05594000	2010-03-29	384	A
USGS	05594000	2010-03-30	566	A
USGS	05594000	2010-03-31	558	A
USGS	05594000	2010-04-01	430	A
USGS	05594000	2010-04-02	342	A
USGS	05594000	2010-04-03	362	A
USGS	05594000	2010-04-04	616	A
USGS	05594000	2010-04-05	920	A
USGS	05594000	2010-04-06	1020	A
USGS	05594000	2010-04-07	1870	A
USGS	05594000	2010-04-08	1230	A
USGS	05594000	2010-04-09	1110	A
USGS	05594000	2010-04-10	848	A
USGS	05594000	2010-04-11	589	A
USGS	05594000	2010-04-12	444	A
USGS	05594000	2010-04-13	368	A
USGS	05594000	2010-04-14	312	A
USGS	05594000	2010-04-15	267	A
USGS	05594000	2010-04-16	232	A
USGS	05594000	2010-04-17	204	A
USGS	05594000	2010-04-18	192	A
USGS	05594000	2010-04-19	182	A
USGS	05594000	2010-04-20	164	A
USGS	05594000	2010-04-21	153	A
USGS	05594000	2010-04-22	144	A
USGS	05594000	2010-04-23	140	A
USGS	05594000	2010-04-24	146	A
USGS	05594000	2010-04-25	230	A
USGS	05594000	2010-04-26	756	A
USGS	05594000	2010-04-27	1370	A
USGS	05594000	2010-04-28	1570	A
USGS	05594000	2010-04-29	2450	A
USGS	05594000	2010-04-30	1830	A
USGS	05594000	2010-05-01	985	A
USGS	05594000	2010-05-02	803	A
USGS	05594000	2010-05-03	927	A
USGS	05594000	2010-05-04	871	A
USGS	05594000	2010-05-05	773	A
USGS	05594000	2010-05-06	521	A
USGS	05594000	2010-05-07	361	A
USGS	05594000	2010-05-08	281	A
USGS	05594000	2010-05-09	224	A
USGS	05594000	2010-05-10	192	A
USGS	05594000	2010-05-11	169	A
USGS	05594000	2010-05-12	419	A
USGS	05594000	2010-05-13	1460	A
USGS	05594000	2010-05-14	804	A
USGS	05594000	2010-05-15	470	A
USGS	05594000	2010-05-16	491	A
USGS	05594000	2010-05-17	1060	A
USGS	05594000	2010-05-18	2430	A
USGS	05594000	2010-05-19	2760	A
USGS	05594000	2010-05-20	2530	A
USGS	05594000	2010-05-21	1490	A
USGS	05594000	2010-05-22	1160	A
USGS	05594000	2010-05-23	832	A
USGS	05594000	2010-05-24	591	A
USGS	05594000	2010-05-25	514	A
USGS	05594000	2010-05-26	431	A
USGS	05594000	2010-05-27	527	A
USGS	05594000	2010-05-28	992	A
USGS	05594000	2010-05-29	563	A
USGS	05594000	2010-05-30	348	A
USGS	05594000	2010-05-31	262	A
